#Frame      Q[native] Q[nonnative]
     416          704         2884
     417          705         2869
     418          699         2867
     419          696         2809
     420          711         2892
     421          704         2885
     422          696         2748
     423          700         2795
     424          697         2754
     425          695         2784
     426          683         2733
     427          696         2873
     428          685         2869
     429          710         2843
     430          703         2823
     431          694         2807
     432          712         2809
     433          707         2884
     434          715         2874
     435          700         2787
     436          693         2802
     437          701         2835
     438          685         2729
     439          691         2788
     440          703         2803
     441          691         2786
     442          703         2766
     443          705         2790
     444          715         2884
     445          723         2956
     446          711         2856
     447          705         2883
     448          693         2752
     449          697         2815
     450          687         2769
     451          702         2804
     452          704         2717
     453          700         2810
     454          696         2824
     455          709         2773
     456          701         2729
     457          705         2775
     458          701         2797
     459          698         2802
     460          702         2767
     461          688         2745
     462          709         2841
     463          718         2991
     464          702         2838
     465          681         2677
     466          680         2588
     467          701         2724
     468          702         2851
     469          702         2848
     470          685         2718
     471          689         2770
     472          704         2858
     473          705         2819
     474          706         2838
     475          715         2925
     476          700         2777
     477          685         2717
     478          715         2736
     479          713         2641
     480          711         2753
     481          675         2518
     482          700         2603
     483          709         2662
     484          698         2671
     485          705         2758
     486          689         2626
     487          676         2651
     488          692         2654
     489          694         2579
     490          698         2636
     491          696         2671
     492          708         2864
     493          704         2780
     494          707         2745
     495          703         2760
     496          713         2688
     497          708         2697
     498          712         2682
     499          718         2674
     500          709         2591
     501          726         2842
     502          696         2638
     503          701         2627
     504          724         2676
     505          718         2728
     506          708         2915
     507          694         2748
     508          695         2750
     509          697         2752
     510          703         2841
     511          689         2742
     512          699         2841
     513          696         2838
     514          703         2860
     515          697         2865
     516          705         2872
     517          710         2879
     518          704         2834
     519          711         2967
     520          700         2893
     521          692         2767
     522          681         2746
     523          705         2768
     524          705         2805
     525          697         2726
     526          693         2816
     527          689         2740
     528          699         2710
     529          696         2900
     530          701         2832
     531          707         2894
     532          690         2815
     533          708         2884
     534          701         2836
     535          695         2822
     536          692         2862
     537          715         2898
     538          709         2971
     539          696         2850
     540          688         2691
     541          711         2847
     542          698         2759
     543          701         2780
     544          688         2801
     545          683         2713
     546          692         2765
     547          708         2722
     548          695         2860
     549          702         2733
     550          706         2864
     551          721         2815
     552          700         2844
     553          701         2814
     554          701         2892
     555          718         2861
     556          681         2794
     557          704         2806
     558          704         2838
     559          710         2888
     560          699         2865
     561          700         2893
     562          711         2914
     563          696         2861
     564          690         2759
     565          717         2988
     566          709         2978
     567          696         2762
     568          702         2705
