     3.19400       3.36013     -16.61298      -4.41958  
     3.19450       3.46014     -26.56385      -4.42810  
     3.19500       3.34211     -14.71067      -4.43647  
     3.19550       3.36687     -17.13713      -4.44504  
     3.19600       3.37474     -17.87400      -4.45320  
     3.19650       3.37782     -18.13174      -4.46221  
     3.19700       3.34115     -14.41524      -4.47059  
     3.19750       3.30649     -10.89888      -4.47932  
     3.19800       3.33179     -13.37891      -4.48747  
     3.19850       3.45067     -25.21693      -4.49572  
     3.19900       3.42936     -23.03566      -4.50350  
     3.19950       3.41502     -21.55227      -4.51197  
     3.20000       3.49830     -29.82957      -4.52087  
     3.20050       3.41264     -21.21368      -4.53034  
     3.20100       3.31805     -11.70454      -4.53902  
     3.20150       3.36292     -16.14171      -4.54735  
     3.20200       3.33749     -13.54928      -4.55645  
     3.20250       3.35366     -15.11641      -4.56431  
     3.20300       3.46725     -26.42519      -4.57316  
     3.20350       3.35028     -14.67823      -4.58180  
     3.20400       3.34732     -14.33179      -4.59043  
     3.20450       3.36573     -16.12292      -4.59877  
     3.20500       3.43448     -22.94752      -4.60753  
     3.20550       3.33719     -13.16850      -4.61610  
     3.20600       3.29559      -8.95892      -4.62458  
     3.20650       3.38097     -17.44724      -4.63331  
     3.20700       3.38373     -17.67317      -4.64240  
     3.20750       3.42737     -21.98722      -4.65119  
     3.20800       3.32055     -11.25536      -4.65982  
     3.20850       3.31819     -10.96895      -4.66839  
     3.20900       3.44363     -23.46318      -4.67656  
     3.20950       3.34565     -13.61534      -4.68466  
     3.21000       3.38853     -17.85312      -4.69275  
     3.21050       3.44107     -23.05734      -4.70111  
     3.21100       3.33924     -12.82416      -4.70966  
     3.21150       3.34013     -12.86262      -4.71730  
     3.21200       3.46146     -24.94609      -4.72517  
     3.21250       3.41511     -20.26061      -4.73186  
     3.21300       3.42133     -20.83286      -4.73934  
     3.21350       3.41097     -19.74699      -4.74785  
     3.21400       3.46785     -25.38503      -4.75540  
     3.21450       3.46138     -24.68826      -4.76293  
     3.21500       3.36355     -14.85534      -4.77053  
     3.21550       3.43248     -21.69793      -4.77832  
     3.21600       3.42594     -20.99440      -4.78683  
     3.21650       3.43969     -22.31944      -4.79479  
     3.21700       3.39783     -18.08264      -4.80263  
     3.21750       3.31663      -9.91331      -4.81079  
     3.21800       3.40282     -18.48161      -4.81858  
     3.21850       3.33050     -11.19980      -4.82747  
     3.21900       3.36004     -14.10432      -4.83644  
     3.21950       3.37438     -15.48831      -4.84450  
     3.22000       3.46607     -24.60698      -4.85342  
     3.22050       3.41612     -19.56155      -4.86202  
     3.22100       3.36391     -14.29056      -4.87086  
     3.22150       3.31961      -9.81080      -4.87827  
     3.22200       3.41035     -18.83545      -4.88644  
     3.22250       3.40750     -18.50023      -4.89423  
     3.22300       3.43328     -21.02769      -4.90277  
     3.22350       3.37468     -15.11825      -4.91103  
