  395000    15.495 
  395500    15.238 
  396000    15.561 
  396500    15.652 
  397000    15.635 
  397500    15.296 
  398000    15.361 
  398500    15.453 
  399000    15.326 
  399500    15.585 
  400000    15.540 
  400500    15.639 
  401000    15.370 
  401500    15.324 
  402000    15.500 
  402500    15.744 
  403000    15.729 
  403500    15.506 
  404000    15.416 
  404500    15.196 
  405000    15.444 
  405500    15.582 
  406000    15.216 
  406500    15.806 
  407000    15.609 
  407500    15.605 
  408000    15.398 
  408500    15.299 
  409000    15.468 
  409500    15.380 
  410000    15.454 
  410500    15.266 
  411000    15.324 
  411500    15.631 
  412000    15.542 
  412500    15.533 
  413000    15.382 
  413500    15.400 
  414000    15.569 
  414500    15.178 
  415000    15.474 
  415500    15.570 
  416000    15.522 
  416500    15.678 
  417000    15.494 
  417500    15.422 
  418000    15.500 
  418500    15.473 
  419000    15.463 
  419500    15.372 
  420000    15.450 
  420500    15.389 
  421000    15.255 
  421500    15.271 
  422000    15.580 
  422500    15.436 
  423000    15.304 
  423500    15.348 
  424000    15.700 
  424500    15.286 
  425000    15.353 
  425500    15.645 
  426000    15.609 
  426500    15.427 
  427000    15.187 
  427500    15.357 
  428000    15.402 
  428500    15.365 
  429000    15.457 
  429500    15.632 
  430000    15.712 
  430500    15.701 
  431000    15.392 
  431500    15.665 
  432000    15.645 
  432500    15.386 
  433000    15.551 
  433500    15.628 
  434000    15.176 
  434500    15.637 
  435000    15.290 
  435500    15.305 
  436000    15.399 
  436500    15.456 
  437000    15.576 
  437500    15.353 
  438000    15.667 
  438500    15.408 
  439000    15.823 
  439500    15.684 
  440000    15.825 
  440500    15.581 
  441000    15.390 
  441500    15.581 
  442000    15.665 
  442500    15.247 
  443000    15.521 
  443500    15.506 
  444000    15.625 
  444500    15.642 
  445000    15.704 
  445500    15.827 
  446000    15.887 
  446500    15.698 
